_id,news_company,news_time,news_title,news_description
65dd6cb599080678d0012b7b,코메디닷컴,2024.02.26 13:57,작년 미국 출시 신약 가격 전년 대비 35% 상승,"23일(현지시간) 로이터통신에 따르면 지난해 글로벌 제약사들이 미국에서 출시한 47개 의약품을 분석한 결과 지난해 신약 정가 중간값은 30만달러(약 4억원)로 전년도 22만2000달러(약 2억9500만원)보다 35% 높아졌다. 지난해 FDA(미국 식품의약국) 승인을 받은 신약 55개 중 간헐적으로 사용되는 백신 등의 의약품과 아직 출시되지 않은 약은 제외했다.이는 지난해 FDA가 승인한 신약 중 절반 이상이 희귀질환 치료제이기 때문으로 분석됐다. 희귀질환 치료제의 경우 대안이 부족하기 때문에 제약사가 약가 협상에서 우위를 점하게 된다.의약품의 가치를 평가하는 단체인 임상경제검토연구소(ICER)의 댄 올렌도르프 최고과학책임자는 “많은 희귀 질병과 암 치료제들이 약이 제공하는 이점에 비해 적절한 가격이 책정되지 않고 있다”며 “대안이 없어 제조업체가 협상력을 갖는 구조이기 때문”이라고 말했다.지속적으로 복용해야 하는 약 중 가장 비싼 약은 리제네론의 ‘베오포즈’였다. 베오포즈는 초희귀 유전성 면역질환인 채플병에 대한 처음이자 유일한 치료제로 연간 가격이 180만달러(약 24억원)다. 연간 가격이 가장 저렴한 약은 576달러(약 76만원)인 테라코스바이오의 당뇨병 치료제 ‘브렌자비’로 나타났다.일회성 치료제의 경우 220만달러(약 29억원)인 버텍스와 크리스퍼의 겸상 적혈구 질환 치료제 ‘카스게비’부터 320만달러(약 42억)인 사렙타의 뒤셴근이영양증 치료제 ‘엘레비디스’까지 가격이 다양했다.미국은 희귀의약품 치료제를 만드는 의약품 제조업체에 시장 독점권, 수수료 면제, 연구개발을 위한 자금 지원, 세금 공제 등을 제공한다. 일각에서는 이런 많은 인센티브가 제약사들이 높은 가격에 제품을 출시하도록 장려하는 유인이 된다고 보고 있다.USC 셰퍼 보건 정책·경제 센터 소장인 다나 골드만은 “희귀 질환 치료제의 혁신을 위해 많은 인센티브를 만들었고 시장이 이에 반응했다”며 “치료 경쟁을 통해 신약 가격이 낮아지길 바란다”고 말했다."
65dd6cc799080678d0012b88,코메디닷컴,2024.02.24 07:30,“매일 발작 일어도 병 몰랐다” 23세女 하반신 마비 온 사연은?,"최근 미국 매체 뉴욕포스트가 보도한 내용에 따르면 영국의 에비 메그(23)은 뇌가 쇠약해지고 습관적인 발작이 생기는 병을 갖고 있다. 발작이 나타난 건 에비가 대학생 때다. 어깨를 갑자기 휙 움직이는 등 갑작스러운 발작이 생기면서 몇 년 간 이어졌다. 한 달 정도 하반신이 마비돼 걸을 수조차 없던 상황도 벌어졌다.에비는 “매일 발작이 나타나고 오른쪽 눈 위 극심한 통증이 발생했다”며 “이런 불편함이 기분에도 영향을 주기 때문에 특별한 이유없이 화를 내기도 한다”고 밝혔다.건강 상태 SNS에 기록…뇌염 앓는 구독자 조언 듣고 원인 질환 찾아병원을 찾아도 그의 증상에 대해 의사들은 정신 건강이 나쁜 탓이라고 분석할 뿐이었다. 원인을 제대로 찾지 못한 채 발작과 마비 증상 등으로 고생하던 그는 틱톡을 통해 건강 상태를 기록하기로 결정했다. 그의 동영상들은 온라인상에서 확산하며 주목받았다.에비는 영상을 접한 한 구독자는 자신이 뇌염을 앓는 증상과 에비의 모습이 비슷하다는 메시지를 보냈다. 해당 조언을 가볍게 넘기지 않은 에비는 병원을 찾고 자가면역에 의한 뇌염과 뚜렛증후군을 앓고 있다는 사실을 확인할 수 있었다. 이후 그는 항생제, 스테로이드 투여 등 약물치료를 받으며 증상 개선에 힘쓰고 있다.에비는 “현재는 좋은 친구가 된 미국의 소녀 덕분에 정확한 진단을 받을 수 있었다”며 “그녀는 내게 (뇌염에 대한) 모든 증상을 설명해줬다”고 밝혔다.현재 그는 뇌염 치료를 위해 폴란드의 전문 병원에서 치료를 계획하고 있다. 모금 운동도 진행했다. 약 3300만원(약 2만5000달러)이 넘는 치료비 중 670만 원 정도(약 5060달러) 넘게 모금으로 모았다. 그는 “내 이야기가 병 진단을 위해 고군분투하는 사람들에게 영감을 줄 수 있길 바란다”고 말했다.의지와 관계없이 근육 움직이고 소리내는 뚜렛증후군…국내 환자 7만 명 추정에비에게 발생한 뚜렛증후군은 무의식적인 반복 행동, 발작 등으로 일상생활에 어려움이 있는 병이다. 자신의 의지와 관계없이 근육을 움직이고 소리를 내는 것이다. 환자는 눈을 깜빡이거나 코를 킁킁거린다. 어깨를 으쓱거리고 소리를 지르거나 외설적인 말을 외치기도 한다.국내에서도 뚜렛증후군 환자의 유튜브 영상 등으로 대중에게 널리 알려졌다. 우리나라 뚜렛증후군 환자는 7만 명 정도로 추정되며 대부분 아동과 청소년이다. 대부분 성인이 되면 저절로 치유되기도 해 뚜렛증후군인지 모르고 넘어가는 경우도 많다.다만 어릴 때 틱장애가 있다면 제대로 치료는 해야 한다. 어릴 때 방치하면 성인이 돼서 뚜렛증후군으로 이어지기 쉽다. 뇌에 틱장애 회로가 만들어져 이미 습관처럼 굳어졌기 때문이다. 뚜렛증후군은 우울증이나 사회공포증 등 문제로 이어질 수 있어 증상이 심하면 행동치료를 해야 한다.면역세포에 문제 생기며 뇌 염증 반응…치료 복잡하고 몇 년 동안 이뤄져자가면역뇌염은 병명 그대로 우리 몸의 면역세포에 문제가 생기면서 뇌에 염증 반응이 나타난 것이다. 면역세포가 잘못돼 뇌를 공격하는 등의 이유로 뇌염이 발생한다. 자가면역뇌염은 중증 뇌질환을 이끌 수 있는 심각한 병이다. 환자의 절반은 중환자 치료가 필요하고, 25% 정도는 재발하는 것으로 알려졌다.희귀질환이지만 국내에서는 매년 약 1000명의 자가면역뇌염 환자가 생기는 것으로 보고된다. 자가면역뇌염은 일련의 진행 과정이 있다. 감기몸살 기운을 느낀 뒤 몇 주 동안 뇌 기능이 감퇴하며 기억력이 약화한다. 경련발작, 의식저하, 혼수상태 순으로 심각해질 수도 있다.치료가 복잡하고 몇 년 동안 이뤄지는 치료를 받아야 하는 경우가 일반적이다. 자가면역뇌염은 1차 치료제(스테로이드 등) 투여 시 환자의 30% 정도는 증상이 호전된다. 그렇지 않은 환자는 더욱 전문적인 면역치료제를 주기적으로 투여해야 한다."
65dd6d8d99080678d0012c08,코메디닷컴,2024.02.17 08:10,점쟁이 보다 용한 챗GPT? …10년 뒤 심장병 걸릴 지 정확히 예측,"챗GPT는 이미 사회 전반에서 폭넓게 활용되고 있다. 특히 GPT-4 모델 기반의 챗GPT(이하 GPT-4)는 미국 의사면허시험(USMLE)에서 90% 이상의 정답률로 합격했을 뿐 아니라 선천성 희귀병 진단과 같은 의학 분야에서도 뛰어난 성능을 보였다. 하지만 그간 환각 현상과 정확·편향성 문제 등으로 인공지능(AI)을 의료 분야에 적용하는 것은 쉽지 않았다.연세대 의대 용인세브란스병원 심장내과 배성아, 의생명시스템정보학교실 윤덕용 교수 연구팀은 대규모 환자 코호트 데이터인 영국 바이오뱅크(UK Biobank)의 약 5만 명, 한국인유전체역학조사사업(KoGES)의 약 6000 명의 데이터를 수집했다.그런 뒤 환자의 △나이 △병력 △피검사 자료를 바탕으로 GPT-4에게 향후 10년 내 심혈관계 질환의 발생 가능성을 물은 뒤 예측 능력을 평가했다.평가 결과 GPT-4는 실제 의료계에서 심혈관 질환 예측에 널리 사용되는 모델인 프레이밍햄 위험 점수(Framingham Risk Score)과 미국심장학회·심장협회(ACC·AHA)의 위험 점수와 유사한 성능을 나타냈다.분석에는 모델의 정확도를 나타내는 통계 기법인 ‘수신기 작동 특성 곡선 아래 면적(AUROC)’을 활용했다. 이는 특정 검사도구의 진단 정확도를 나타내는 통계 기법이다. AUROC에서는 면적이 1에 가까울수록 정확도가 높다는 것을 의미한다.윤덕용 교수는 “GPT-4는 의료용으로 만들어지지 않았지만 대규모 학습 데이터로부터 적절한 의료 지식을 습득했다”며 “이에 따라 여러 심혈관 질환 위험 변수를 적절히 결합하면 유의미한 결과를 도출할 수 있다는 가설을 확인했다”고 설명했다.이어 윤 교수는 “기존 GPT-4를 기반으로 심혈관 질환 예측 정확도를 더 높인 업그레이드 버전을 만드는 것이 목표다”며 “이로 인해 향후 자신의 심혈관 상태를 진단하기 어려워 병원을 찾아야만 하는 일반인들의 의료 접근성을 높이는데 기여할 수 있을 것”이라고 덧붙였다.연구 결과는 과학 저널 셀(Cell)이 출간하는 국제 학술지 《아이사이언스(iScience)》에 최근 게재됐다."
65dd6ced99080678d0012ba1,코메디닷컴,2024.02.15 16:02,"한미약품 “파브리병 신약, 전임상서 효능 확인”","  한미약품과 GC녹십자가 공동 개발하고 있는 파브리병 치료제의 주요 연구 결과가 국제 포럼에서 발표됐다.한미약품은 지난 4일부터 9일까지(현지시각) 미국 샌디에이고에서 열린 ‘월드 심포지엄 2024’에서 파브리병 치료제 ‘LA-GLA(코드명 HM15421/GC1134A)’의 연구결과를 포스터 발표했다고 15일 밝혔다. LA-GLA는 한미약품과 GC녹십자가 공동 개발 중인 치료제다.파브리병은 성염색체로 유전되는 희귀질환으로 ‘LSD(리소좀 축적병)’의 일종이다. 불필요한 물질들을 제거하는 ‘리소좀’에서 당지질을 분해하는 효소가 부족해지는 병이다. 몸 안에 처리되지 못한 당지질이 축적되면서 염증반응이 일어나고, 장기가 서서히 손상돼 사망에 이른다.파브리병 환자는 유전자 재조합 기술로 개발한 효소를 정맥 주사하는 ‘효소대체요법(ERT)’으로 주로 치료해왔다. 2주에 한번 병원에 가서 정맥주사를 맞아야 하고, 정맥 주입에 따른 치료 부담 등이 있었다.이에 양사는 LA-GLA를 ‘차세대 지속형 효소대체요법 치료제’로 개발하고 있다. 기존 치료제의 한계를 개선해 월 1회 피하투여하는 방식이다.이번 연구에서는 파브리병 동물 모델에서 LA-GLA 반복 투약시 기존 치료제 대비 신장 기능과 섬유화 개선 효능이 확인됐다. 또 말초감각 기능과 이를 관장하는 신경세포의 조직학적 병변이 유의적으로 개선됐다.한미약품은 이번 연구 결과를 토대로 LA-GLA의 희귀의약품 지정(ODD)과 임상시험계획(IND) 신청을 준비하고 있다.한미약품 관계자는 “희귀질환 치료제 개발은 환자와 가족들이 겪는 큰 고통을 감안할 때 제약기업 본연의 사명감으로 끝까지 매진해 나가야 하는 영역”이라며 “차세대 파브리병 치료제를 성공적으로 상용화할 수 있도록 연구 역량을 집중해 나가겠다”고 말했다."
65dd6d0999080678d0012bb2,코메디닷컴,2024.02.15 09:38,숨 쉬는 것도 쉽지 않았지만… 안구마우스 쓰며 대학 입학한 ‘한국의 호킹’,"“고된 과정을 뚫고 이 자리에 오게 된 것은 고난의 순간마다 포기하지 않았기 때문입니다. 그리고 제가 그렇게 할 수 있도록 저를 도와주셨던 여러 분들이 제 주변에 있었기 때문입니다. 그리고 저의 꿈이 있었기 때문입니다”14일 강남세브란스병원 중강당에서는 특별한 광경이 펼쳐졌다. 올해로 10회를 맞는 ‘한국의 호킹들, 축하합니다!’ 행사다. 대학 입학생 8명과 졸업생 5명을 축하하는 자리다. 학생들은 모두 근육병, 루게릭병, 척수성근위축증과 같은 신경근육계 희귀난치질환을 앓고 있다. 병에 걸리면 서서히 근육이 퇴화해 온몸의 근력이 마비되고, 시간이 지나면 호흡근마저도 약해진다. 일상생활은 물론이고 숨 쉬는 것도 쉽지 않다.숨 쉬는 것도 쉽지 않았지만 멈추지 않아… “장애인은 세금 축낸다는 인식 바꾸고파” 이날 행사에서 신입생 대표로 축사를 한 권정욱(20) 씨는 폼페병을 앓고 있다. 4만 명 중 1명에게 생기는 희귀병이다. 폼페병은 당원을 분해하는 효소가 부족해 생긴다. 근육 내에 당원이 축적돼 근육이 상한다. 근력이 떨어지고, 호흡도 힘들어진다. 꾸준한 재활과 치료가 이어져야 한다. 권 씨는 지금도 매일 밤 인공호흡기를 착용한다.수험 생활은 일반 학생들도 힘든 일인데, 권 씨는 그보다 몇 배 더 험난한 과정을 겪어야 했다. 때때로 찾아오는 어지럼증 등으로 책상에 오래 앉아있는 것조차 힘들었기 때문. 하지만 꿈의 끈을 놓지 않았다. 고군분투였다. 그리고 마침내 올해 고려대학교 자유전공학부에서 본격적으로 대학 생활을 시작한다. 사실 기쁜 합격 소식을 들은 것은 이미 1년 전이었다. 그러나 입학을 앞두고 갑자기 호흡곤란으로 증세가 악화하면서 중환자실에 입원해야 했다.휴학을 마치고 교정으로 돌아가는 권 씨는 “사람들이 서로에게 건네는 말이 얼마나 큰 영향력을 미치는지를 깨달았으면 좋겠다”고 했다. 다섯 살 때 진단을 받은 권 씨는 학창 시절이 온통 가시밭길이었다. 초등학교 때 제대로 움직이지 못하는 권 씨를 두고 주변 아이들이 던지는 날 선 말과 따돌림이 큰 상처였다. 그런 그가 다시 꿈을 꿀 수 있게 만들어준 것 역시 중학교 때 만난 아이들의 격려와 응원의 말이었다.권 씨는 “소통할 때 말의 미세하게 다른 부분에서도 크게 다르게 반응할 수 있다”면서 “학창 시절 아이들이 응원해 주는 단어 하나하나에 행복하다는 느낌을 많이 받았다. 이런 언어의 중요성을 여러 사람에게 알리는 알리는 공무원이 되고 싶다”고 말했다.이날 열린 호킹 행사에 대해 권 씨는 “막연히 장애인에 대해 부정적 시선을 가지는 일이 많은데, 오늘은 우리가 해낸 것을 증명하는 자리라 너무 뜻 깊은 것 같다”고 했다. 이어 “최근 장애인 이동권 시위에 대해 안 좋게 바라보고 비난하는 목소리들이 컸는데, 장애인들이 맞닥뜨리는 고통에 대해서도 공감해 주는 목소리가 있었으면 좋겠다”고 덧붙였다.듀센 근이영양증을 앓고 있는 김동환(24) 씨는 올해 대구대학교 미디어커뮤니케이션학부를 졸업한다. 초등학교에 입학하면서 근육에 이상이 생긴 김 씨의 병은 현재진행형이다. 유전자 이상으로 생기는 이 병의 특징은 시간이 지날수록 근육 힘이 빠지는 것이다. 증상은 다리부터 시작됐다. 초등학교에 들어가면서 제대로 걷지 못하게 된 권 씨는 결국 휠체어에 앉게 됐다. 이후 증상은 팔로 옮겨가 팔 근육도 말을 안 듣기 시작했다. 결국 자발적 호흡도 힘들어졌지만, 재활 호흡을 시작한 뒤로 생활의 질은 크게 나아졌다. 매일 밤 7시간 동안 인공호흡기를 차고 재활을 하지만 일상의 숨쉬기는 이제 훨씬 수월하다.숨이 나아진 김 씨에게 68km나 떨어진 학교에 통학하고, 오랫동안 앉아있어야 하는 수업은 힘들지만 넘을 수 있는 산이었다. 이제 그는 다른 꿈을 꾼다. 초등학교 때부터 매료된 축구를 전문으로 보도하는 기자가 되는 것이다. 김 씨는 “좋아하는 축구를 몸으로 할 수는 없지만, 내가 움직일 수 있는 손가락으로 글을 써서 축구와 함께하고 싶다”고 말했다. 이와 더불어 김 씨와 가족은 그가 ‘모범 납세자’가 되는 날을 손꼽아 기다린다. 장애인을 세금 축 내는 사람으로 취급하는 사회에서 오랜 시간 상처를 받아왔던 탓이다. 김 씨는 “내가 직접 돈을 벌어 스스로 메뉴를 골라 배달시켜 먹는 것도 한번 해보고 싶다”며 웃었다.올해 예원예술대학교 컴퓨터 애니메이션학과에 입학하는 김선호(19) 씨의 아버지 김연중(53) 씨는 “우리 아이는 환자 92%가 두 살 전에 죽는 병을 앓고 있다”고 말문을 열었다. 김 씨는 “아이가 대학에 갈 수 있을 거라고는 상상도 못했다. 안구마우스로 한 문장을 쓰려면 30분이 걸릴 때도 있는데, 배움의 기회를 가진다는 것은 아마 일반인은 이해하지 못할 것”이라라고 말했다.선호 씨가 앓는 병은 제 1형 척수성 근육위축(Spinal muscular atrophy type I: SMA1)이다. 척수와 뇌간의 운동신경세포 유전자의 손상 혹은 소실로 인해 근육이 점차 위축되는 신경근육계 유전질환이다. 선호 씨는 24시간 인공호흡기를 차고 있다. 인지기능에는 이상이 없지만 언어로 의사소통하는 것은 불가능하다. 소리와 안구의 움직임을 통해 제한적으로 자기 의사를 전달할 뿐이다.이날 행사에는 강남세브란스병원 송영구 병원장과 생명보험사회공헌재단 김정석 상임이사, 평소 호흡재활센터와 환자들을 후원해 온 여러 기관 관계자, 그리고 홍보대사로 활동 중인 배우 김석훈 씨와 가수 전지윤 씨 등 100여 명이 참석했다."
65dd6cf599080678d0012ba6,코메디닷컴,2024.02.13 13:27,"한독, 글로벌 제약사 ‘소비’와 합작법인 설립","소비는 희귀질환 전문 글로벌 바이오제약기업으로 혈액학, 면역학과 전문 치료 분야에서 혁신적인 치료제를 제공하고 있다. 유럽, 북미, 중동, 아시아 및 호주 전역에 걸쳐 1800명의 직원이 근무하고 있다.한독은 작년 10월 소비와 전략적 파트너십을 체결하고, 발작성 야간 혈색소뇨증(PNH) 치료제 ‘엠파벨리’와 면역성 혈소판 감소증 치료제 ‘도프텔렛’의 국내 허가를 진행해오고 있다.이번 합작법인 설립에 따라 한독은 소비와의 협력뿐 아니라 희귀질환 비즈니스 경쟁력을 보다 강화하게 됐다는 설명이다. 양사는 올해 상반기 중 합작법인을 설립하고 앞으로 소비의 혁신적인 희귀질환 치료제들을 지속적으로 국내에 선보일 계획이다.한독 김영진 회장은 “이번 합작법인 설립으로 한독과 소비의 장기적인 전략적 협력모델을 구축하게 됐다”며 “한독의 희귀질환 비즈니스 경쟁력과 소비가 보유한 혁신적인 파이프라인의 시너지효과를 통해 보다 많은 희귀질환 환자들이 치료 기회를 얻을 수 있도록 할 것”이라고 말했다.소비 귀도 욀커스 대표는 “한국 환자들에게 기여하는 것은 소비의 글로벌 비즈니스 확대에 매우 중요한 사안”이라며 “엠파벨리와 도피텔렛을 시작으로 한국에서 혁신적인 치료제를 제공하기 위한 한독과의 협력에 많은 기대를 하고 있다”고 말했다."
65dd6cad99080678d0012b76,코메디닷컴,2024.02.12 12:44,당원병 환자에 옥수수전분 지원…희귀질환자 지원 확대,"환자 가구와 부양의무자 재산 기준도 높아져 사각지대에 있는 희귀 질환자도 지원받을 수 있게 됐다.특수식 지원에도 신규 항목이 생겼다. 특수조제분유, 저단백햇반 등 기존 지원 대상인 28개 질환 이외에 당원병 환자에게 옥수수전분 구입비가 연간 168만원 이내 범위에서 지원된다. 당원병은  글리코겐 합성·분해에 필요한 효소 결핍으로 나타나는 탄수화물 대사이상 유전질환으로 혈당 유지를 위해 특수 식이인 옥수수전분을 반드시 먹어야 한다.질병청은 올해 희귀 질환자 의료비 지원사업 확대 내용을 포함한 사업 지침을 개정해 배포할 예정이다. 지원받으려는 이들은 주민등록 관할 보건소나 ‘희귀질환 헬프라인'(helpline.kdca.go.kr)을 통해 신청할 수 있다.지영미 질병청장은 “올해에는 의료비 지원사업의 상호 보완적 재원 분담 체계가 확립됨에 따라 더 안정적인 지원 기반이 마련됐다는 점에서 의미가 크다”며 “이를 토대로 앞으로도 희귀 질환자 지원을 강화하겠다”고 밝혔다."
65dd6d3099080678d0012bc8,코메디닷컴,2024.02.08 09:40,"부산대병원 암센터, ‘전국 최우수 기관’ 선정","부산대병원 암센터가 ‘2023년 지역암센터 종합평가’에서 ‘최우수 기관’에 선정됐다.보건복지부는 매년 전국 13개 지역암센터를 대상으로 암환자 진료실적 및 관리 능력, 암 연구 전문인력 및 시설·장비, 암관리 사업 수행 결과 등을 종합적으로 평가해 발표한다. 이와 관련, 부산지역암센터는 기본적으로 수행해야 하는 필수 사업 외에도 ‘여성암 무료 검진비 지원사업’, 부산 서구청과 함께 ‘국가 암검진 관리 사업’ 등 특화된 사업을 추진해왔다.조홍재 소장은 8일 “최적의 암치료로 암생존율 향상과 국가암검진 수검률을 높여 지역 주민의 건강지표 향상에 기여하겠다”라고 했다.한편, 부산지역암센터는 현재 동남권 최고 역량을 갖춘 암병원으로의 개편을 위해 공간 재배치 등 대대적인 리모델링을 진행하고 있다. 우수한 의료진 확보와 첨단 의료장비 보강, 병상 확대와 진료시설 확충 등 개편이 완료되면 진단 및 치료, 수술 후 관리까지 원스톱 시스템이 구축될 예정이다.정성운 부산대병원장은 “암, 희귀·난치 질환 등 중증·고난도 질환 중심의 진료 역량을 더 높여 ‘지역 완결형 의료체계’를 완성하는 게 목표”라고 했다."
65dd6d2299080678d0012bbe,코메디닷컴,2024.02.05 18:31,"GC셀, “세포유전자 체료제 개발 가속화 할 것”","2020년 8월 첨단재생의료·첨단바이오의약품 안전·지원에 관한 법률(첨생법)이 시행됐다. 그러나 중증 희귀 난치성 환자에게만 연구 목적으로 사용할 수 있다는 한계점이 있었다.이번 첨생법 개정안에 따라 중증 희귀난치성 질환 뿐 아니라 모든 질환에 임상 연구가 가능해졌다. 또한연구를 통해 안전성과 유효성을 확인했다면 환자가 첨단재생의료 치료까지도 받을 수 있는 길이 열렸다.이에 지씨셀은 국내 세포·유전자 치료제 시장의 성장에도 긍정적 영향을 줄 것이라고 기대하고 있다. 지씨셀은 세포치료제 연구 개발 사업을 주력으로 하는 회사다. 항암 면역세포치료제인 ‘이뮨셀엘씨주’의 생산과 판매, CGT(세포·유전자 치료제)에 특화된 CDMO(위탁개발생산) 사업 등을 영위하고 있다.지씨셀 제임스 박 대표는 “이번 첨생법 개정안 통과를 계기로 중증 희귀난치성 질환의 치료 기회가 확대됨에 따라 더 많은 국내 환자들에게 치료 기회를 제공할 수 있다는 것에 기쁘다”며 “기존에 진행 중인 세포·유전자 치료제 연구개발에 더욱 탄력이 붙을 것으로 기대된다”고 전했다."
65dd6d2899080678d0012bc2,코메디닷컴,2024.02.05 10:29,[선임] 대한의학유전학회 류현미 신임 이사장,"류 이사장은 “의학유전학 분야의 전문인력을 위한 교육과 의료 또는 비의료 전문인력 간의 정보 및 인적 자원의 교류 지원, 일반인들의 유전성 질환에 대한 올바른 이해 증진, 의학유전학과 관련된 의료정책 수립이 매우 중요한 시대가 됐다”며 “국민 건강 증진을 기여하는 것을 목표로 회원들과 함께 대한의학유전학회가 도움이 되도록 최선을 다하겠다”고 말했다.류 이사장은 임신부 혈액을 이용한 임신중독증과 태아 유전질환에 대한 신규 산전검사법을 개발했다. 세포 유리 DNA를 이용한 비침습적 산전검사법 및 다양한 고위험임신 질환에 대한 병태생리기전 규명과 질환 예측의 생체표지자를 발굴했다.또한 국내 임산부 코호트를 구축해 연구 인프라를 조성하고 희귀질환 및 유전질환 관련 다수의 연구를 수행했다. ‘MEC(산모·태아·자녀Mother·Embryo·Child)’ 분야 의료난제극복을 위한 비즈니스 플랫폼 구축 연구를 통해 저출산 문제의 대응과 해결에도 일조했다.1981년에 창립한 이 학회는 유전 현상과 질병의 연관성에 대한 선도적 연구를 바탕으로 임상유전학인증의와 유전상담사 인증 사업과 의학유전학 교육과정 등의 교육을 제공하고 있다. 유전성 질환의 진단과 치료, 상담, 예방 측면에서 의학유전학·유전체의학의 학문적 발전을 도모하고 있다."
