_id,news_company,news_time,news_title,news_description
65dd5d5d0ebf62c6f47db12e,헬스조선,입력 2024.02.26 15:43,"한국희귀·난치성질환연합회, ‘희귀질환의 날 기념행사’ 29일 개최","다가오는 2월 29일 오후 2시, ‘2024년 세계 희귀질환의 날 기념행사’가 국회의원회관 제2 소회의실에서 개최된다. 국민의힘 정진석 국회의원과 사단법인 한국희귀·난치성질환연합회가 주관한다.\n\n매년 2월 마지막 날은 4년에 한 번씩 돌아오는 윤년의 희귀성에 착안하여 ‘세계 희귀질환의 날’로 제정됐다. 국내에선 2015년부터 희귀질환관리법에 따라 5월 24일을 국가기념일인 ‘희귀질환 극복의 날’로 지정했지만, 2023년 희귀질환관리법이 개정되면서 ‘희귀질환 극복의 날’과 ‘세계 희귀질환의 날’이 같은 날로 지정됐다.\n\n‘대한민국이 알아야 할 희귀질환자들의 삶’을 주제로 진행되는 이번 행사는 환자 수가 적어 복지 사각지대에 놓인 희귀질환에 대한 사회적 인식을 높이고, 제도적 지원 방안을 모색하기 위해 계획됐다.\n\n행사는 환자, 의료진, 희귀질환 관련 산업계가 주도하는 세 가지 세션으로 나뉜다. ‘희귀질환 대상 장애 기준의 문제점과 경험 사례’ ‘착상 전 유전진단(PGD) 시행 사례 공유와 현행 제도의 문제점’ ‘희귀질환 치료제의 경제성 평가 자료제출 생략제도의 한계’ ‘경제성 평가 자료제출 생략제도 적용대상 소아에서 성인으로 확대’ ‘글로벌 희귀질환 인식개선과 임상현황’ 등을 주제로 논의·발표가 이어질 예정이다.\n\n행사를 주최한 정진석 의원은 “이번 행사가 희귀질환자들에 대한 인식을 키우고, 실질적인 지원 방안을 마련하기 위해 함께 힘을 키워나가는 뜻깊은 자리가 되기를 바란다”고 말했다.\n\n한국희귀·난치성질환연합회 김재학 회장은 “희귀질환 환자와 가족들의 삶에 새로운 전환점을 마련하는 기회가 되기를 바라며, 나와 우리의 이야기를 통해 희망을 찾아가는 시간이 되기를 간절히 바란다”고 말했다.\n\n이번 행사는 추후 한국희귀·난치성질환연합회 유튜브 채널인 ‘엔젤스푼TV’를 통해 다시 볼 수 있다."
65dd5d610ebf62c6f47db12f,헬스조선,입력 2024.02.18 06:00,외상도 없고 운동도 안했는데 엉덩이 통증이… 희귀질환이 원인?,"강직성 척추염은 척추관절에 반복적으로 염증이 생기는 만성질환이다. 질환이 계속 진행되면 척추가 대나무처럼 굳는 것으로 알려져 있지만 초기엔 엉덩이와 골반 쪽에서 통증이 발생하므로 유의해야 한다.\n\n강직성 척추염은 관절에 염증이 생기는 만성질환으로, 관절에 염증이 생겼다 없어졌다를 반복하면서 관절에 변형이 오는 질환을 말한다. 관절이 뻣뻣해지면서 움직임이 둔해지고, 나중에는 척추가 전체적으로 굳어지며 등이 굽게 된다. 척추 외에도 신체 다양한 부위에 염증을 일으킬 수 있는데, 장이나 눈, 피부 등을 침범하면 염증성 장질환, 포도막염, 건선 등 다양한 질환으로 나타난다.\n\n강직성 척추염 환자는 계속 느는 추세다. 건강보험심사평가원 자료에 따르면 강직성 척추염으로 병원을 찾은 환자(질병코드 M45 강직척추염)는 2018년 4만3686명에서 2022년 5만2616명으로 지난 5년 사이 20% 이상 늘었다. 2022년 환자 중 남성이 여성보다 2.5배 많았고, 남성 30~40대가 가장 많았다. 원인은 현재까지도 명확하게 밝혀지지 않았지만 ‘HLA- B27’ 유전자와 관련이 있다고 알려져 있다. 이외에 감염, 외상, 스트레스 등도 영향을 끼친다.\n\n강직성 척추염의 증상은 통증이다. 다만 통증이 특징적이지 않고, 간헐적으로 나타나며, 진통제만으로도 조절되기 때문에 치료시기를 놓치는 경우가 많다. 대부분 엉덩이 관절 염증으로 시작되기 때문에 초기에는 양쪽 엉덩이뼈가 번갈아 아플 수 있다. 이후 염증이 척추를 침범하게 되면 허리를 움직이는 게 힘들어지고 흉추를 침범하면 가벼운 기침에도 흉통이 발생한다. 초기 증상이 3개월 이상 지속되면 병원을 방문할 필요가 있다.\n\n강직성 척추염 의심 환자가 병원에 방문하면 특징적인 통증 내역을 확인한 후 관절의 운동범위를 객관적으로 측정하게 된다. 이와 함께 엑스레이 검사가 시행되는데, 초기라면 발견이 어렵다. 최근에는 CT나 MRI 검사로 보다 정밀하고 빠른 진단이 가능하다. 마지막으로 최종 확인을 위해 혈액검사로 ‘HLA- B27’ 양성을 확인한다.\n\n강직성 척추염은 조기에 발견하면 약물치료와 운동요법 병행으로 척추 강직의 진행을 막을 수 있다. 일상생활에도 거의 지장을 주지 않는 것으로 알려져 있다. 약물치료는 환자의 상태에 따라 항염제, 항류마티스약제와 더불어 TNF 차단제, IL-17차단제, JAK 차단제를 사용한다. 운동치료는 관절의 유연성과 근력을 기를 수 있는 재활치료가 시행된다.\n\n초기에 약물치료와 운동치료를 병행하면 척추 강직까지 진행되는 환자는 10%에 불과하다. 다만 진단을 놓치고 염증이 흉추까지 침범해 척추 강직이 진행되면 치료 효과를 낙관하기 어렵다. 한번 굳은 관절은 회복이 불가능하기 때문이다. 그만큼 초기에 증상을 자각해 일찍 치료를 시작하는 것이 중요하다.\n\n다음은 강직성 척추염을 의심해볼 수 있는 5가지 증상들이다. ▲간헐적인 엉덩이 통증으로 절뚝거린다. ▲원인을 모르는데 무릎이나 발목이 부은 적이 있다. ▲아침에 척추가 뻣뻣해 머리를 숙이기 어렵다가 움직이면 호전된다. ▲허리 통증이 소염진통제를 먹으면 씻은 듯이 가라앉는다. ▲휴식을 취하면 악화되고 오히려 운동을 하면 허리통증이 잦아든다."
65dd5d620ebf62c6f47db130,헬스조선,입력 2024.02.19 06:00,의학 발전했다지만… 사망자 가장 많은 희귀질환은?,"희귀질환은 제대로 된 진단을 받기도 힘들고, 병명을 알아도 마땅한 치료제가 없어 고통받는 경우가 많다. 의학의 발전으로 희귀질환을 치료할 수 있는 각종 신약이 많이 출시되고 있으나, 그 혜택을 누릴 수 있는 환자는 소수에 불과하다. 특히 완치약이 없는 특발성 폐섬유증 환자는 사망률이 높은 것으로 나타났다.\n\n질병관리청은 최신 '희귀질환자 통계연보(2020)' 주요 내용을 분석한 결과를 공개했다. 통계에 따르면, 2020년 기준 지정 희귀질환 1014개 중에서 694개 희귀질환에 신규 환자가 등록됐다. 희귀질환 총 발생자 수는 5만2310명이었으며, 그중 남자는 2만5353명(48.5%), 여자는 2만6957명(51.5%)이었다. 질환별로 보면 ▲근골격계통 및 결합조직의 질환(23.0%) ▲신경계통의 질환(16.0%) ▲순환계통의 질환(14.3%) ▲선천 기형, 변형 및 염색체 이상(12.9%) ▲소화계통의 질환(12.0%) 순으로 발생자 수가 많았다.\n\n주목할만한 부분은 사망자 수와 원인질환이다. 2020년 한 해 동안 사망한 희귀질환자는 1662명이었는데, 발생 희귀질환 중 사망자 수가 가장 많은 희귀질환은 ‘특발성 폐섬유증’이었다.(369명, 22.2%) 특발성 폐섬유증 치료는 항섬유화 효과가 있는 퍼페니돈과 닌테다닙을 사용하는데, 이 약들은 질병 진행 속도를 지연하는 정도의 효과만 있다. 완치약은 아직 없어, 질환이 악화할 경우 폐 이식밖엔 치료법이 없다고 알려졌다.\n\n사망자 수 상위 1~3위 질환의 사망자 수는 전체 사망자 수의 43.2%(718명)를 차지했다. 사망자 수 2위 희귀질환은 '상세불명의 뇌전증지속상태'(212명, 12.8%), 3위 질환은 '비가역적 확장성 심근병증'(137명, 8.2%)이었다.\n\n상세불명의 뇌전증지속상태의 경우, 검사료가 가장 높은 질환이자 입원료가 가장 비싼 질환이기도 하다. 비가역적 확장성 심근병증은 입원료와 검사료 항목에서 모두 상위 3위를 기록했다.\n\n다만, 희귀질환자의 치료비 자체는 높지 않은 것으로 나타났다. 희귀질환 등록 이후 3개월간의 급여 현황을 보면, 1인당 평균 총 진료비가 310만원이었으며, 이 중 환자본인부담금은 34만원으로 나타났다. 진료비 11개 항목 중 주사료가 324억 원으로 비용이 가장 많이 들었으며, 입원료, 검사료, 진찰료, 기타 순으로 비용이 들었다.\n\n질병청은 ""희귀질환은 질환별 환자 수가 적으나 희귀질환의 종류는 약 7000개에 이르며, 연간 약 250개의 새로운 희귀질환이 밝혀지고 있어 그 수가 계속 증가할 것으로 전망된다""며 ""하지만 질병에 대한 정보가 없거나 대부분 알려지지 않고 인구 집단에 대한 공통된 정보가 대부분 없어 보건학적 연구 및 지원 등이 부족한 상황이다""고 밝혔다. 이어 질병청은 ""정부는 희귀질환으로 인한 개인적, 사회적 부담을 감소시키고, 국민의 건강증진 및 복지 향상을 위해 매년 신규 희귀질환을 지정 확대해 나가고 있다""고 했다."
65dd5d630ebf62c6f47db131,헬스조선,입력 2024.02.19 06:00,"“태어날 때부터 대사 안 되는 질환 1000여개, 진단 방랑 주의” [헬스조선 명의]","희귀질환은 제대로 된 진단을 받기도 힘들고, 병명을 알아도 마땅한 치료제가 없어 고통받는 경우가 많다. 의학의 발전으로 희귀질환을 치료할 수 있는 각종 신약이 많이 출시되고 있으나, 그 혜택을 누릴 수 있는 환자는 소수에 불과하다. 특히 완치약이 없는 특발성 폐섬유증 환자는 사망률이 높은 것으로 나타났다.\n\n질병관리청은 최신 '희귀질환자 통계연보(2020)' 주요 내용을 분석한 결과를 공개했다. 통계에 따르면, 2020년 기준 지정 희귀질환 1014개 중에서 694개 희귀질환에 신규 환자가 등록됐다. 희귀질환 총 발생자 수는 5만2310명이었으며, 그중 남자는 2만5353명(48.5%), 여자는 2만6957명(51.5%)이었다. 질환별로 보면 ▲근골격계통 및 결합조직의 질환(23.0%) ▲신경계통의 질환(16.0%) ▲순환계통의 질환(14.3%) ▲선천 기형, 변형 및 염색체 이상(12.9%) ▲소화계통의 질환(12.0%) 순으로 발생자 수가 많았다.\n\n주목할만한 부분은 사망자 수와 원인질환이다. 2020년 한 해 동안 사망한 희귀질환자는 1662명이었는데, 발생 희귀질환 중 사망자 수가 가장 많은 희귀질환은 ‘특발성 폐섬유증’이었다.(369명, 22.2%) 특발성 폐섬유증 치료는 항섬유화 효과가 있는 퍼페니돈과 닌테다닙을 사용하는데, 이 약들은 질병 진행 속도를 지연하는 정도의 효과만 있다. 완치약은 아직 없어, 질환이 악화할 경우 폐 이식밖엔 치료법이 없다고 알려졌다.\n\n사망자 수 상위 1~3위 질환의 사망자 수는 전체 사망자 수의 43.2%(718명)를 차지했다. 사망자 수 2위 희귀질환은 '상세불명의 뇌전증지속상태'(212명, 12.8%), 3위 질환은 '비가역적 확장성 심근병증'(137명, 8.2%)이었다.\n\n상세불명의 뇌전증지속상태의 경우, 검사료가 가장 높은 질환이자 입원료가 가장 비싼 질환이기도 하다. 비가역적 확장성 심근병증은 입원료와 검사료 항목에서 모두 상위 3위를 기록했다.\n\n다만, 희귀질환자의 치료비 자체는 높지 않은 것으로 나타났다. 희귀질환 등록 이후 3개월간의 급여 현황을 보면, 1인당 평균 총 진료비가 310만원이었으며, 이 중 환자본인부담금은 34만원으로 나타났다. 진료비 11개 항목 중 주사료가 324억 원으로 비용이 가장 많이 들었으며, 입원료, 검사료, 진찰료, 기타 순으로 비용이 들었다.\n\n질병청은 ""희귀질환은 질환별 환자 수가 적으나 희귀질환의 종류는 약 7000개에 이르며, 연간 약 250개의 새로운 희귀질환이 밝혀지고 있어 그 수가 계속 증가할 것으로 전망된다""며 ""하지만 질병에 대한 정보가 없거나 대부분 알려지지 않고 인구 집단에 대한 공통된 정보가 대부분 없어 보건학적 연구 및 지원 등이 부족한 상황이다""고 밝혔다. 이어 질병청은 ""정부는 희귀질환으로 인한 개인적, 사회적 부담을 감소시키고, 국민의 건강증진 및 복지 향상을 위해 매년 신규 희귀질환을 지정 확대해 나가고 있다""고 했다."
65dd5d640ebf62c6f47db132,헬스조선,입력 2024.02.13 15:10,"길리어드, 간 질환 강자 노린다… 5.7조에 사이마베이 인수","길리어드 사이언스는 간 질환 치료제 포트폴리오 강화를 위해 사이마베이 테라퓨틱스를 43억 달러(5조 7000억원)에 인수하기로 결정했다고 12일(현지시각) 발표했다.\n\n이번 계약을 통해 길리어드는 만성 염증성 간 질환인 원발성 담즙성 담관염(PBC) 치료를 위한 파이프라인을 확보하는 데 성공했다. 사이마베이는 '셀라델파(seladelpar)'로 알려진 원발성 담즙성 담관염 치료제 파이프라인을 보유하고 있다.\n\n셀라델파는 경구용 선택적 과산화소체 증식제 활성화 수용체델타(PPARδ) 작용제로, 대사 및 간 질환 경로를 조절하는 것으로 알려졌다. 임상 3상 시험에서 유의미한 임상 결과를 얻었으며, 현재 미국 식품의약국(FDA)의 우선심사 대상으로 지정돼 오는 8월 중순 승인을 기다리고 있다. 승인될 경우 셀라델파는 오는 2029년까지 19억 달러의 매출을 낼 것으로 보인다.\n\n길리어드 사이언스의 다니엘 오데이 회장 겸 최고경영자(CEO)는 ""간 질환 치료 및 치료에 대한 길리어드의 전문성을 활용해 셀라델파를 발전시킬 수 있기를 기대한다""며, ""우리는 PBC를 앓는 사람들에 대한 미충족 수요를 해결할 수 있을 것이라 본다""고 말했다.\n\n한편, 원발성 담즙성 담관염은 자가면역 간질환은 주로 여성에서 발생하는 희귀질환이다. 담관 손상이 만성적으로 진행돼 담즙 정체와 간 섬유화가 발생하고, 간경변으로 진행해 간 관련 사망 위험을 높인다. 원인은 정확히 밝혀지지 않았으며, 치료제 역시 마땅치 않아 증상 감소와 합병증 예방을 위한 치료가 주로 진행되고 있다."
65dd5d660ebf62c6f47db133,헬스조선,입력 2024.02.05 07:15,다리만 잘 살펴봐도 ‘희귀 질환’ 잡아낼 수 있다 [1분 건강체크법],"‘건강이 최고’라지만, 1분 1초가 아까운 요즘 사회에서 건강을 세심히 챙기기란 생각보다 쉽지 않다. 이런 독자들의 현실을 반영해, 헬스조선은 각 신체 부위별로 한 눈에 건강을 확인할 수 있는 [1분 건강체크법]을 소개한다. 손쉬운 ‘1분’ 투자로 질병을 잡아내보자. (편집자주)\n\n오늘 1분 투자할 부위는 ‘뒷모습’이다. 앞모습뿐만 아니라 목, 어깨, 다리 등의 뒷모습도 건강 상태를 알려주는 지표가 될 수 있다. 뒷모습으로 확인할 수 있는 대표적인 건강 신호 5가지를 알아본다.\n\n◇남들보다 굵은 목 → 심장병 주의\n목이 굵어질 정도로 살이 찐다면 심장병을 조심해야 한다. 미국 심장학회(AHA)가 남녀 3300여 명을 대상으로 조사한 결과, 목둘레가 3cm 증가할수록 고밀도 콜레스테롤(HDL)의 수치가 남성은 2.2mg/dL, 여성은 2.7mg/dL씩 줄었다. 혈당수치는 남성 3.0mg/dL, 여성 2.1mg/dL씩 증가했다. 고밀도 콜레스테롤 수치가 낮으면 심혈관 질환의 위험이 높아지고, 혈당이 높으면 혈관 벽이 손상돼 동맥경화증에 걸리기도 쉽다.\n\n◇양쪽 높낮이가 다른 어깨 → 척추측만증\n좌우 어깨 높낮이가 다르거나, 골반의 높이가 다르거나, 다리 길이 등이 다르다면 척추측만증을 의심할 수 있다. 척추측만증은 몸의 중심에 일자로 서 있어야 할 척추가 옆으로 휘면서 틀어진 상태를 말한다. 가벼운 척추측만증은 앞에서 봤을 때 차이가 없지만, 심해지면 허리를 90도로 숙여 어깨 높이를 관찰했을 때 차이를 알 수 있다. 변형이 심할 경우 호흡 운동에 영향을 줘 폐 기능이 떨어질 위험이 있다. 또 나이가 들면서 척추에 퇴행성관절염이 오면 문제가 될 수 있다.\n\n◇한쪽만 유독 부어있는 다리 → 심부정맥혈전증\n심부정맥혈전증 환자는 한쪽 다리만 부어오를 수 있다. 심부정맥혈전증은 혈류가 느려지거나 혈액이 끈적해지면서 혈전이 생기는 질환으로, 혈전이 하지 정맥을 막으면 부종이 발생한다. 갑자기 한쪽 다리가 심하게 붓고, 다리 색이 푸른색 또는 붉은색으로 변하거나 열이 느껴질 수 있다. 자다가 다리에 쥐가 자주 나는 것도 심부정맥혈전증 의심 증상이다. 치료는 혈전용해제로 몸속에 생긴 혈전을 제거해야 한다. 혈전 조각이 혈관을 타고 폐혈관을 막으면 폐색전증으로 이어질 수 있고, 큰 혈관이 막히면 급사할 위험도 있다.\n\n◇보랏빛 튼살이 가득한 다리 → 쿠싱증후군\n다리에 보랏빛 튼살이 생기면 쿠싱증후군을 의심해야 한다. 쿠싱증후군은 콩팥 옆 부신이라는 호르몬 분비기관에서 코르티솔(스트레스 호르몬)이 과도하게 분비되는 질환이다. 이 질환은 국내에서 인구 100만 명당 0.84명꼴로 발생하는 희귀 질환이다. 원인은 다양한데 ▲부신의 호르몬 분비를 조절하는 뇌하수체에 종양이 생긴 경우 ▲부신 자체에 종양이 생긴 경우 ▲스테로이드제 약물을 장기 복용했을 경우 등이 있다. 주요 증상은 얼굴과 몸통에 살이 집중되고 팔다리는 가는 편이다. 피부가 얇아지면서 보랏빛 튼살이 생기고 털이 많아진다. 제때 치료하지 않아 코르티솔이 오래 과다 분비되면 고지혈증‧심뇌혈관질환 등에 걸릴 위험이 커져 의심 증상이 있다면 병원을 찾아 정확한 진단을 받아야 한다.\n\n◇빈약한 종아리 → 근감소증\n종아리는 근감소증을 예측하는 지표가 된다. 근감소증은 주로 노인에게 나타나는 현저한 근육량 감소를 뜻한다. 경희대병원 가정의학과 연구팀에 따르면 전신의 근육량은 종아리 둘레와 비례하는 것으로 나타났다. 특히 근감소증 환자의 82%는 종아리 둘레가 32cm 미만이었다. 연구팀은 키나 성별과 관련 없이 65세 이상에서 종아리 둘레가 32cm 미만인 사람은 근감소증을 의심해볼 것을 권장했다. 근감소증은 낙상, 골절 등을 유발해 사망 위험을 높이기 때문에 운동과 단백질 식품 섭취 등이 권장된다."
65dd5d670ebf62c6f47db134,헬스조선,입력 2024.02.02 13:09,"YG, ‘희귀질환·인공와우 환자’ 치료 위해 1억원 후원","서울대병원은 YG엔터테인먼트가 인공와우 이식 환아 치료와 음악 재활 지원을 위해 1억원을 후원했다고 2일 밝혔다.\n\n이번 후원금은 어린이병원 인공와우센터에서 소아 인공와우 이식 대상자에게 수술·재활비용을 지원하고, ‘청각 재활을 위한 음악치료 프로그램’의 환자 지원·연구를 진행하는 데 사용될 예정이다.\n\n귀 가장 안쪽 내이에 위치한 ‘와우(달팽이관)’는 듣기를 담당하는 청각기관이다. 이 부위가 손상돼 보청기로도 효과가 없는 난청 환자는 청각신경을 전기적으로 자극하는 ‘인공와우’를 이식해야 한다. 매년 유전성 난청, 희귀-난치성 질환, 생후 발생한 뇌막염 등으로 인해 고도 난청을 앓는 환아 100여명이 서울대어린이병원에서 인공와우 이식수술을 받고 있다. 수술 후에는 청력을 충분히 회복할 수 있도록 인공와우를 조율하는 정기 검사를 수년간 받아야 하며, 청력과 언어능력 향상을 위해 주 1~2회 꾸준한 재활치료도 필요하다.\n\n적절한 수술과 재활을 마친 환아들에게도 음악 감상은 여전히 어려운 일이다. 인공와우를 통해 식별할 수 있는 음이 22개밖에 되지 않아 소리 높낮이 구분이 힘들기 때문이다.\n\n서울대병원은 인공와우 이식 환아들이 언어발달을 넘어 음악 청취 능력을 향상할 수 있도록 YG엔터테인먼트의 후원금을 통해 K-POP 기반 음악치료 프로그램의 환자 연계·연구에 돌입한다. 소아이비인후과 인공와우센터 이준호 교수와 희귀질환센터 채종희 교수가 각각 책임연구자와 공동연구자를 맡고, 오는 3월부터 소아이비인후과 인공와우센터 전담교수로 근무하는 이상연 교수가 연구담당자로서 본 연구를 진행할 예정이다. 이상연 교수는 “난청 유전자 검사와 이를 바탕으로 한 맞춤형 인공와우 이식을 넘어서 인공와우 이식 환아를 위한 음악치료 프로그램을 설계할 때 전후 평가, 치료 등 각 세션에서 후원처의 선한 뜻이 잘 실현될 수 있도록 최선을 다하겠다”고 말했다.\n\nYG엔터테인먼트 관계자는 “세상의 아름다운 소리를 찾아주는 일에 함께할 수 있어 뜻깊다”며 “음악 치료를 통해 더 많은 아이가 일상에서 음악을 즐길 수 있길 바라며, 앞으로도 음악을 통해 사회에 공헌할 수 있는 다양한 활동을 지속해 나가겠다”고 했다."
65dd5d690ebf62c6f47db135,헬스조선,입력 2024.01.29 19:30,"미국 이어 유럽서도 ‘희귀의약품’ 지정, 대웅제약 개발 중인 신약은?","대웅제약이 개발 중인 특발성 폐섬유증 치료제가 미국에 이어 유럽에서도 '희귀의약품'으로 지정됐다. 특발성 폐섬유증은 폐에 콜라겐이 비정상적으로 축적돼 폐 기능을 상실하는 난치병을 말한다. 전세계 인구 10만명 당 13명 정도 발생한다. 진단 후 5년 생존율이 40%에 불과할 정도로 예후가 좋지 않은 치명적인 질환이다. 이번 희귀의약품 지정으로 신약 개발에 속도를 높일 것으로 전망된다.\n\n대웅제약은 신약(First-in-class)으로 개발 중인 특발성 폐섬유증 후보물질 '베르시포로신(DWN12088)’이 유럽의약품청(EMA)에서 희귀의약품으로 추가 지정 받았다고 29일 밝혔다. 앞서 2019년 미국 식품의약국(FDA)에서도 희귀의약품으로 지정된 바 있다.\n\n희귀의약품 지정은 희귀난치성 질환의 치료제 개발과 허가가 원활하게 이루어질 수 있도록 지원하는 제도다. EMA는 유럽에서 인구 1만명 중 5명 이하로 영향을 주는 질병 중 미충족 의료 수요가 높고 환자들에게 상당한 혜택이 예상되는 후보물질을 희귀의약품으로 지정하고 있다. 희귀의약품 지정을 받은 후보물질은 ▲임상 시험에 대한 과학적 조언 제공 ▲허가 수수료 감면 ▲의약품 허가 시 10년간 독점권 인정 등 혜택이 부여된다. 미국은 7년간 독점권을 인정한다.\n\n베르시포로신은 PRS(Prolyl-tRNA Synthetase) 저해 항섬유화제 신약 후보물질이다. 콜라겐 생성에 영향을 주는 PRS 단백질 작용을 감소시켜, 섬유증의 원인이 되는 콜라겐의 과도한 생성을 억제하는 방식이다. 다만 콜라겐 부족 시 심혈관 질환 등 각종 질병으로 사망에 이를 수도 있는데 베르시포로신은 환자의 생명 유지에 필요한 범위까지만 콜라겐 생성을 억제해 폐섬유화를 완화한다.\n\n이 후보물질은 앞서 2022년 미국 FDA에서 희귀의약품과 신속심사제도(패스트트랙) 개발 품목으로도 지정됐다. FDA 패스트 트랙으로 지정된 약물은 개발 각 단계마다 임상 설계에 대한 상담과 획득한 자료에 대한 조언 청취 등 허가 승인 과정에서 FDA와 긴밀한 협의가 가능하다.\n\n베르시포로신은 한국 및 호주에서 진행된 다수의 임상 1상에서 총 162명의 건강인 대상자를 대상으로 안전성과 약동학적 특성을 확인했다. 현재 한국과 미국에서 다국가 임상 2상을 진행 중이다. 글로벌 시장조사기관 리서치앤마켓에 따르면 특발성 폐섬유증 치료제 시장은 매년 8% 성장률을 보이며, 2030년 75억 달러(약 10조 원)에 이를 것으로 전망하고 있다.\n\n대웅제약 관계자는 ""현재 개발하고 있는 베르시포로신의 글로벌 2상 완료 목표 시점은 내년으로, 이후 글로벌 임상 3상을 진행해 2029년 상용화를 목표로 하고 있다”고 말했다."
65dd5d6a0ebf62c6f47db136,헬스조선,입력 2024.02.05 13:26,희귀난치질환자 희망 '첨단재생바이오법' 개정안 국회 통과,"중대·희귀·난치질환자가 국내에서도 첨단재생의료 치료를 할 수 있는 법적 근거를 마련한 첨단재생의료 및 첨단바이오의약품 안전 및 지원에 관한 법률이 지난 1일 열린 국회 본회의에서 통과됐다.\n\n첨단재생바이오법이 본회의를 통과함에 따라 ▲첨단재생의료 임상연구의 대상자 제한을 폐지하고 ▲첨단재생의료 치료를 중대·희귀·난치질환자에게 한정해 치료할 수 있게 됐다. 또한 ▲치료에 대한 안전감독 체계 구축 ▲첨단재생의료의 치료비용에 대한 정보의 공개와 심의를 규정 ▲세포를 최소한의 조작을 통해 첨단바이오의약품의 원료로 공급하는 업체에 대한 관리가 가능해졌다.\n\n치료 공백으로 인해 발생한 해외 원정이나 국내 음성화된 치료 등의 문제가 해결될 뿐만 아니라, 첨단재생의료 임상연구를 활성화해 첨단재생의료 연구·산업 생태계를 조성할 수 있는 바탕이 마련된 것이다.\n\n국민의힘 강기윤 의원은 ""그동안 중대·희귀·난치질환자의 해외 원정치료를 양산했는데 첨단재생바이오법이 통과되어 이제는 국내에서 줄기세포 치료 등 첨단재생의료 치료를 받을 수 있게 됐다""며, ""바이오 산업계의 오랜 숙원이 해결됨에 따라 국내산업이 획기적으로 개선되어 K-바이오 활성화가 기대된다""고 말했다.\n\n한편, 첨단재생바이오법은 2019년 제정되어 2020년 8월부터 시행되었으나, 특정 질환에 제한되고 연구 이후에는 환자치료에 이용할 수 없어 지난 3년간 승인된 임상연구는 37건, 연구대상자는 665명에 그쳤다. 그 결과, 환자수요가 많은 영역은 매년 1~2만명의 해외 원정치료를 양산했고 국내 음성적 시술의 비대화가 지속된 바 있다.\n\n강기윤 의원은 ""정부는 본회의를 통과한 첨단재생바이오법 개정에 대한 내용을 차근차근 잘 준비해 K-바이오 생태계를 조성하고, 산업을 활성화해 국민이 안전성과 유효성이 확보된 첨단재생바이오 치료를 받아 삶의 질이 향상될 수 있도록 시행에 만전을 기해주길 바란다""고 말했다. "
65dd5d6b0ebf62c6f47db137,헬스조선,입력 2024.01.28 14:00,내 몸에서 ‘상한 생선’ 냄새가? ‘이 질환’일 수도,"몸에서 생선이 상했을 때 나는 냄새 같은 악취가 계속 난다면 ‘트리메틸아민뇨증’을 의심해야 한다. 트리메틸아민이라는 화학물질이 체내 물질 대사 과정에서 산화되지 않고 몸에 축적되면서 발생하는 문제로, 그 냄새가 생선이 썩었을 때 나는 악취와 비슷해 ‘생선악취증후군’이라고도 부른다.\n\n트리메틸아민뇨증은 주로 유전적인 원인에 의해 발생한다. 소아기에 증상이 발현돼 사춘기에 접어들면 심해지는 양상을 보이고, 일부 환자는 성인기까지 증상이 이어기지도 한다. 여성 환자의 경우 월경 전, 월경 중 또는 피임약을 복용한 후, 폐경기에 증상이 악화되곤 한다.\n\n트리메틸아민뇨증이 있으면 몸에서 코를 찌르는 심한 냄새가 난다. 숨 쉴 때 악취를 풍길 수 있고, 땀이나 소변에서 냄새가 나는 경우도 있다. 고혈압, 빈맥 등과 같은 문제를 함께 겪기도 한다.\n\n병원에서는 냄새 정도와 트리메틸아민 검출량, FMO 유전자 변이 유무 등을 확인한다. FMO 유전자가 변이되면 트리메틸아민뇨증이 발생할 수 있다. 명확한 치료법은 없지만, 장내 세균을 없애는 항생제를 투여하거나 변비약을 복용하면 증상이 일시적으로 완화된다. 초기라면 음식 속 콜린, 레시틴을 제한하는 것도 도움이 된다.\n\n냄새를 조금이라도 없애려면 트리메틸아민이 산화되지 않고 체내에 남도록 유도하는 식품을 먹지 말아야 한다. 달걀노른자, 콩, 붉은 살코기, 생선 등이 대표적이다. 유전적 요인에 의해 발생하는 희귀질환이므로, 증상이 있다면 환자와 환자 가족들까지 함께 검사를 받아볼 필요가 있다."
